iteration,bo_coverage_median,bo_coverage_q25,bo_coverage_q75,random_coverage_median,random_coverage_q25,random_coverage_q75,ef_median,ef_q25,ef_q75
210,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.9230769230769231,1.9230769230769231,1.9230769230769231
211,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.9230769230769231,1.9230769230769231,1.9230769230769231
212,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.9230769230769231,1.9230769230769231,1.9230769230769231
213,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.9230769230769231,1.9230769230769231,1.9230769230769231
214,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.9230769230769231,1.9230769230769231,1.9230769230769231
215,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.9230769230769231,1.9230769230769231,1.9230769230769231
216,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.7857142857142858,1.7857142857142858,1.7857142857142858
217,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.7857142857142858,1.7857142857142858,1.7857142857142858
218,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.7857142857142858,1.7857142857142858,1.7857142857142858
219,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
220,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
221,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
222,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
223,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
224,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
225,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
226,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
227,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
228,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
229,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
230,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
231,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
232,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
233,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
234,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
235,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
236,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
237,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
238,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
239,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
240,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
241,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
242,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
243,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
244,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
245,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
246,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
247,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5,0.5,0.5,1.7333333333333334,1.7333333333333334,1.7333333333333334
248,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
249,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
250,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
251,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
252,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
253,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
254,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
255,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
256,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
257,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
258,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
259,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.625,1.625,1.625
260,0.9,0.9,0.9,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.6875,1.6875,1.6875
261,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.75,1.75,1.75
262,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
263,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
264,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
265,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
266,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
267,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
268,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
269,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
270,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
271,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
272,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
273,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
274,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
275,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
276,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
277,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
278,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.8125,1.8125,1.8125
279,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
280,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
281,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
282,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
283,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
284,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
285,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
286,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
287,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
288,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
289,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
290,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
291,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
292,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.7058823529411766,1.7058823529411766,1.7058823529411766
293,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
294,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
295,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
296,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
297,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
298,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
299,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
300,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
301,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
302,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
303,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
304,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
305,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
306,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
307,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
308,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
309,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
310,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
311,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
312,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
313,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
314,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6,0.6,0.6,1.6111111111111112,1.6111111111111112,1.6111111111111112
315,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
316,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
317,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
318,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
319,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
320,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
321,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
322,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
323,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
324,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
325,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
326,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
327,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
328,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
329,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
330,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
331,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
332,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
333,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
335,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
336,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
337,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
338,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
339,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
340,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
341,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
342,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
343,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.5263157894736843,1.5263157894736843,1.5263157894736843
344,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
345,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
346,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
347,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
348,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
349,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
350,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
351,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
352,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
353,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
354,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
355,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
356,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
357,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
358,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
359,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
360,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
361,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
362,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
363,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
364,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
365,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
366,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
367,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
368,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
369,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
370,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
371,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
372,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
373,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
374,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
375,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
376,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
377,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
378,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
379,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
380,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
381,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
382,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
383,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
384,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
385,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
386,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
387,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
388,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
389,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
390,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
391,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4500000000000002,1.4500000000000002,1.4500000000000002
